,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
10531,2463753,WHS2_131,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,770 [610-870],774.621948242,612.196899414,868.986633301,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10532,2469949,WHS2_131,COUNTRY,HTI,AMR,YEAR,Americas,SEX,2003,SEX_FMLE,,,,,,,1030 [590-1780],1031.323486328,585.815429688,1781.319580078,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10533,2477008,WHS2_131,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2013,SEX_BTSX,,,,,,,470 [310-680],472.578552246,314.704650879,678.063232422,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10534,2483311,WHS2_131,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2001,SEX_BTSX,,,,,,,550 [310-900],552.82635498,306.712768555,900.576843262,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10535,2489386,WHS2_131,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,2014,SEX_BTSX,,,,,,,330 [260-420],334.278808594,263.817474365,418.775268555,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10536,2490152,WHS2_131,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2012,SEX_FMLE,,,,,,,470 [200-650],470.698730469,198.353546143,647.977844238,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10537,2495786,WHS2_131,COUNTRY,EST,EUR,YEAR,Europe,SEX,2021,SEX_BTSX,,,,,,,450 [350-590],454.85836792,345.996551514,585.453552246,,2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10538,2495863,WHS2_131,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,2020,SEX_BTSX,,,,,,,610 [400-870],614.326843262,402.176086426,870.756530762,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10539,2496031,WHS2_131,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2015,SEX_MLE,,,,,,,670 [500-890],674.682983398,502.220245361,889.184814453,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10540,2501711,WHS2_131,COUNTRY,UZB,EUR,YEAR,Europe,SEX,2004,SEX_MLE,,,,,,,1380 [1130-1630],1382.745483398,1128.909667969,1633.616210938,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10541,2502573,WHS2_131,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,2002,SEX_FMLE,,,,,,,850 [570-1230],849.382019043,574.928039551,1231.091552734,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10542,2508152,WHS2_131,COUNTRY,DZA,AFR,YEAR,Africa,SEX,2010,SEX_BTSX,,,,,,,560 [340-840],562.666320801,341.260650635,839.113586426,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10543,2514267,WHS2_131,COUNTRY,UZB,EUR,YEAR,Europe,SEX,2011,SEX_BTSX,,,,,,,1070 [880-1230],1074.17956543,883.813903809,1227.950561523,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10544,2514495,WHS2_131,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2011,SEX_BTSX,,,,,,,680 [380-1100],679.846374512,381.232513428,1099.583251953,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10545,2514705,WHS2_131,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,,,,,,,610 [320-1050],606.738525391,315.261962891,1050.42578125,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10546,2515236,WHS2_131,COUNTRY,CPV,AFR,YEAR,Africa,SEX,2000,SEX_MLE,,,,,,,550 [320-830],554.995727539,320.133026123,830.641235352,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10547,2520706,WHS2_131,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,2011,SEX_FMLE,,,,,,,440 [280-710],439.602966309,284.601776123,714.328186035,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10548,2520755,WHS2_131,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,2011,SEX_FMLE,,,,,,,300 [230-390],304.583190918,234.320175171,387.469818115,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10549,2520790,WHS2_131,COUNTRY,BGR,EUR,YEAR,Europe,SEX,2021,SEX_MLE,,,,,,,900 [770-1170],897.134643555,765.76776123,1167.456420898,,2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10550,2521661,WHS2_131,REGION,WPR,,YEAR,,SEX,2010,SEX_FMLE,,,,,,,400 [310-520],404.277404785,313.592285156,517.906494141,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10551,2522128,WHS2_131,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2006,SEX_MLE,,,,,,,710 [410-1160],707.939147949,406.198303223,1155.332763672,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10552,2539701,WHS2_131,COUNTRY,VUT,WPR,YEAR,Western Pacific,SEX,2012,SEX_BTSX,,,,,,,980 [670-1710],983.218994141,673.849609375,1709.75402832,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10553,2540358,WHS2_131,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2001,SEX_FMLE,,,,,,,580 [480-730],578.040649414,480.277252197,731.224121094,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10554,2540523,WHS2_131,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2015,SEX_MLE,,,,,,,570 [480-680],569.320800781,479.598510742,678.718078613,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10555,2540896,WHS2_131,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2021,SEX_BTSX,,,,,,,630 [400-890],629.071655273,403.082794189,888.300354004,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10556,2546210,WHS2_131,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2009,SEX_MLE,,,,,,,520 [420-630],515.8984375,423.05657959,633.718261719,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10557,2546697,WHS2_131,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2011,SEX_BTSX,,,,,,,600 [480-720],595.189147949,475.311553955,720.273010254,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10558,2552350,WHS2_131,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2003,SEX_MLE,,,,,,,1100 [930-1270],1095.850830078,929.510498047,1272.289550781,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10559,2552773,WHS2_131,COUNTRY,BEL,EUR,YEAR,Europe,SEX,2000,SEX_MLE,,,,,,,580 [480-700],580.80279541,483.502502441,703.77142334,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10560,2553130,WHS2_131,COUNTRY,LUX,EUR,YEAR,Europe,SEX,2010,SEX_FMLE,,,,,,,270 [210-340],273.512634277,212.001464844,343.96395874,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10561,2558490,WHS2_131,COUNTRY,MLI,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,,,,,,,660 [330-1090],663.188537598,332.442321777,1094.093383789,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10562,2558944,WHS2_131,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2015,SEX_BTSX,,,,,,,510 [320-640],513.480529785,319.554290771,642.144348145,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10563,2559407,WHS2_131,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,350 [280-480],351.16027832,275.925262451,476.228637695,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10564,2565336,WHS2_131,COUNTRY,POL,EUR,YEAR,Europe,SEX,2020,SEX_BTSX,,,,,,,470 [420-560],471.162200928,415.432373047,560.147155762,,2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10565,2565367,WHS2_131,COUNTRY,ETH,AFR,YEAR,Africa,SEX,2008,SEX_FMLE,,,,,,,520 [320-800],518.341369629,318.607635498,795.70489502,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10566,2566340,WHS2_131,COUNTRY,THA,SEAR,YEAR,South-East Asia,SEX,2013,SEX_BTSX,,,,,,,360 [240-570],364.414428711,241.846725464,570.204711914,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10567,2571717,WHS2_131,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2002,SEX_MLE,,,,,,,1030 [510-1670],1029.231689453,510.060638428,1671.840576172,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10568,2571747,WHS2_131,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,380 [300-480],382.052764893,302.911895752,479.362457275,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10569,2577816,WHS2_131,COUNTRY,GRD,AMR,YEAR,Americas,SEX,2012,SEX_FMLE,,,,,,,530 [410-650],529.675842285,414.378082275,652.571228027,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10570,2578599,WHS2_131,COUNTRY,TZA,AFR,YEAR,Africa,SEX,2016,SEX_BTSX,,,,,,,480 [270-840],484.324249268,266.38482666,842.859313965,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10571,2590322,WHS2_131,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,690 [380-1180],692.574768066,381.272857666,1183.257446289,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10572,2590688,WHS2_131,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2020,SEX_BTSX,,,,,,,640 [330-1070],643.838012695,327.769958496,1065.345214844,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10573,2591393,WHS2_131,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2008,SEX_MLE,,,,,,,480 [340-660],479.812988281,341.817108154,656.272827148,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10574,2603267,WHS2_131,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,2003,SEX_FMLE,,,,,,,630 [440-880],629.145080566,440.135925293,875.585388184,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10575,2609435,WHS2_131,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2004,SEX_FMLE,,,,,,,710 [650-770],709.745544434,651.31640625,774.94342041,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10576,2609490,WHS2_131,COUNTRY,TCD,AFR,YEAR,Africa,SEX,2006,SEX_BTSX,,,,,,,660 [330-1090],663.01348877,334.821166992,1091.41809082,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10577,2609751,WHS2_131,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2013,SEX_FMLE,,,,,,,400 [300-500],400.561187744,304.070678711,497.690979004,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
10578,2609978,WHS2_131,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2021,SEX_BTSX,,,,,,,450 [270-720],452.922180176,274.548126221,724.013000488,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10579,2616259,WHS2_131,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2011,SEX_BTSX,,,,,,,610 [310-870],614.664245605,314.743530273,868.907592773,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10580,2623243,WHS2_131,COUNTRY,SRB,EUR,YEAR,Europe,SEX,2007,SEX_MLE,,,,,,,840 [640-1080],843.609680176,639.653503418,1080.585327148,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10581,2635148,WHS2_131,COUNTRY,CHE,EUR,YEAR,Europe,SEX,2002,SEX_FMLE,,,,,,,290 [220-380],289.425994873,215.923950195,377.723632813,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10582,2642161,WHS2_131,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2021,SEX_MLE,,,,,,,730 [380-1260],731.370361328,375.172943115,1259.319213867,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10583,2647371,WHS2_131,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2010,SEX_FMLE,,,,,,,290 [220-380],288.412567139,220.477462769,382.155792236,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10584,2654060,WHS2_131,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,2010,SEX_FMLE,,,,,,,710 [460-1060],714.530456543,455.301361084,1064.609375,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10585,2654103,WHS2_131,COUNTRY,KIR,WPR,YEAR,Western Pacific,SEX,2017,SEX_FMLE,,,,,,,880 [470-1290],882.767211914,470.402496338,1290.544799805,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10586,2659742,WHS2_131,COUNTRY,PAN,AMR,YEAR,Americas,SEX,2003,SEX_FMLE,,,,,,,350 [280-470],349.90713501,277.281799316,468.480224609,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10587,2660878,WHS2_131,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2002,SEX_BTSX,,,,,,,740 [640-890],737.260192871,643.601623535,890.971374512,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10588,2666195,WHS2_131,COUNTRY,ARG,AMR,YEAR,Americas,SEX,2015,SEX_BTSX,,,,,,,440 [350-550],436.33291626,350.417480469,552.578796387,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
10589,2666291,WHS2_131,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2021,SEX_MLE,,,,,,,840 [800-1460],840.061035156,800.008300781,1463.13659668,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
10590,2666561,WHS2_131,COUNTRY,LBR,AFR,YEAR,Africa,SEX,2012,SEX_FMLE,,,,,,,640 [380-1140],639.044128418,380.950134277,1142.763305664,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10591,2666692,WHS2_131,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,,,,,,,590 [350-920],593.38470459,351.95123291,918.702941895,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10592,2666782,WHS2_131,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2011,SEX_MLE,,,,,,,600 [420-870],595.885375977,415.061218262,867.815795898,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10593,2672619,WHS2_131,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2001,SEX_MLE,,,,,,,770 [460-1170],771.546264648,456.435394287,1167.847167969,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10594,2672633,WHS2_131,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2005,SEX_FMLE,,,,,,,300 [250-370],304.533203125,248.484207153,369.230560303,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10595,2672671,WHS2_131,COUNTRY,PAN,AMR,YEAR,Americas,SEX,2005,SEX_MLE,,,,,,,510 [470-750],505.330871582,472.044311523,748.921691895,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10596,2679431,WHS2_131,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2007,SEX_BTSX,,,,,,,360 [280-460],358.769744873,281.562530518,455.267120361,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10597,2679756,WHS2_131,COUNTRY,SRB,EUR,YEAR,Europe,SEX,2014,SEX_MLE,,,,,,,750 [570-980],750.229980469,565.449707031,979.521972656,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10598,2686422,WHS2_131,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2012,SEX_MLE,,,,,,,530 [300-920],532.10369873,297.620697021,916.483947754,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10599,2692406,WHS2_131,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2018,SEX_MLE,,,,,,,460 [390-640],461.18081665,385.563873291,641.719116211,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
10600,2704596,WHS2_131,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,,,,,,,810 [450-1400],814.496398926,445.325500488,1399.967773438,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
10601,2711210,WHS2_131,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2004,SEX_BTSX,,,,,,,630 [410-810],628.669921875,414.426483154,814.645812988,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10602,2711349,WHS2_131,COUNTRY,CIV,AFR,YEAR,Africa,SEX,2008,SEX_BTSX,,,,,,,620 [400-1100],615.49017334,401.962524414,1103.63269043,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
10603,2711830,WHS2_131,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,2014,SEX_MLE,,,,,,,630 [310-890],629.330749512,314.005950928,890.170898438,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
10604,2717192,WHS2_131,COUNTRY,BLR,EUR,YEAR,Europe,SEX,2001,SEX_MLE,,,,,,,1240 [1140-1510],1237.227416992,1135.598754883,1506.703857422,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10605,2730078,WHS2_131,COUNTRY,UGA,AFR,YEAR,Africa,SEX,2019,SEX_BTSX,,,,,,,560 [230-770],564.582214355,233.175643921,766.378295898,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10606,2736950,WHS2_131,COUNTRY,ARM,EUR,YEAR,Europe,SEX,2003,SEX_BTSX,,,,,,,770 [680-900],768.248657227,677.080505371,895.9453125,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
10607,2737148,WHS2_131,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2016,SEX_MLE,,,,,,,710 [370-1230],708.409912109,372.683624268,1225.990356445,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10608,2743071,WHS2_131,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2002,SEX_FMLE,,,,,,,280 [220-360],284.814239502,218.650314331,363.484924316,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
10609,2749417,WHS2_131,COUNTRY,MLI,AFR,YEAR,Africa,SEX,2009,SEX_MLE,,,,,,,640 [340-1080],640.584960938,339.575256348,1084.353637695,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
10610,2749854,WHS2_131,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2012,SEX_BTSX,,,,,,,320 [250-400],319.913116455,249.558792114,399.230987549,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10611,2755863,WHS2_131,COUNTRY,BIH,EUR,YEAR,Europe,SEX,2005,SEX_MLE,,,,,,,680 [590-1080],680.058776855,592.77154541,1081.888427734,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
10612,2761477,WHS2_131,COUNTRY,RUS,EUR,YEAR,Europe,SEX,2020,SEX_FMLE,,,,,,,420 [360-480],421.27545166,363.927490234,484.883911133,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10613,2761935,WHS2_131,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2019,SEX_FMLE,,,,,,,510 [290-850],510.736480713,285.219848633,847.762512207,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
10614,2767663,WHS2_131,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2004,SEX_FMLE,,,,,,,320 [260-380],315.418029785,257.937072754,382.096984863,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
10615,2774406,WHS2_131,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,2011,SEX_BTSX,,,,,,,310 [250-390],314.58770752,247.476547241,394.997497559,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
10616,2774834,WHS2_131,COUNTRY,GIN,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,,,,,,,610 [340-1000],606.860229492,338.305358887,995.782653809,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
10617,2775231,WHS2_131,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2012,SEX_MLE,,,,,,,660 [320-890],655.917907715,324.338623047,886.048400879,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
10618,2780366,WHS2_131,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2006,SEX_FMLE,,,,,,,480 [320-500],478.24017334,316.990936279,502.039611816,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10619,2781371,WHS2_131,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2007,SEX_MLE,,,,,,,430 [360-510],429.376312256,361.028533936,513.589477539,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
10620,2787170,WHS2_131,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2001,SEX_BTSX,,,,,,,680 [530-830],678.946655273,531.72265625,828.229980469,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
10621,2787844,WHS2_131,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2016,SEX_BTSX,,,,,,,500 [440-710],498.339141846,437.219421387,711.459960938,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
10622,2799829,WHS2_131,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2004,SEX_BTSX,,,,,,,380 [300-460],379.289581299,302.743164063,461.932189941,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
